63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_53_55_59_58_54_51_49_51_55_63_62_56_54_53_61_60_57_52_50_47_45_47_51_59_58_46_43_41_43_47_55_54_53_52_50_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_56_41_42_34_31_29_31_35_43_59_58_51_46_45_44_37_38_36_30_27_25_27_31_39_55_54_53_52_50_49_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_17_18_13_15_19_20_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_56_47_42_41_34_33_32_30_29_28_27_59_58_51_46_45_44_43_38_37_36_35_26_25_24_23_55_54_53_52_50_49_48_40_39_22_21_16_14_13_18_17_12_11_20_19_10_9_8_6_5_4_2,204,12,38,38,38,37,37,37,37,35,35,38,38,37,37,37,37,38,35,35,35,37,35,35,35,35,38,38,37,37,38,38,38,38,0.2,1905.656647,6.82e+03,0.3782,-20.14
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_53_55_59_58_54_51_49_51_55_63_62_56_54_53_61_60_57_52_50_47_45_47_51_59_58_46_43_41_43_47_55_54_53_52_50_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_56_41_42_34_31_29_31_35_43_59_58_51_46_45_44_37_38_36_30_27_25_27_31_39_55_54_53_52_50_49_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_17_18_13_15_19_20_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_56_47_42_41_34_33_32_30_29_28_27_59_58_51_46_45_44_43_38_37_36_35_26_25_24_23_55_54_53_52_50_49_48_40_39_22_21_16_14_13_18_17_12_11_20_19_10_9_8_6_5_4_2,204,12,38,38,38,37,37,37,37,35,35,38,38,37,37,37,37,38,35,35,35,37,35,35,35,35,38,38,37,37,38,38,38,38,0.3,1827.547260,6.16e+03,0.3669,-13.26
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_58_56_54_51_49_51_55_63_62_61_60_59_57_54_53_52_50_47_45_47_51_58_56_50_46_43_41_43_47_55_54_53_52_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_59_57_41_42_34_31_29_31_35_43_58_56_51_50_46_45_44_37_38_36_30_27_25_27_31_39_55_54_53_52_49_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_13_15_19_20_17_18_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_57_47_42_41_34_33_32_30_29_28_27_58_56_51_50_46_45_44_43_38_37_36_35_26_25_24_23_55_54_53_52_49_48_40_39_22_21_16_14_13_12_11_20_19_18_17_10_9_8_6_5_4_2,201,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,34,38,38,34,34,34,34,38,38,38,38,38,38,38,38,0.1,1901.848859,6.86e+03,0.3759,-26.64
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_58_56_54_51_49_51_55_63_62_61_60_59_57_54_53_52_50_47_45_47_51_58_56_50_46_43_41_43_47_55_54_53_52_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_59_57_41_42_34_31_29_31_35_43_58_56_51_50_46_45_44_37_38_36_30_27_25_27_31_39_55_54_53_52_49_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_13_15_19_20_17_18_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_57_47_42_41_34_33_32_30_29_28_27_58_56_51_50_46_45_44_43_38_37_36_35_26_25_24_23_55_54_53_52_49_48_40_39_22_21_16_14_13_12_11_20_19_18_17_10_9_8_6_5_4_2,201,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,34,38,38,34,34,34,34,38,38,38,38,38,38,38,38,0.2,1903.062607,6.90e+03,0.3745,-20.30
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_58_56_54_51_49_51_55_63_62_61_60_59_57_54_53_52_50_47_45_47_51_58_56_50_46_43_41_43_47_55_54_53_52_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_59_57_41_42_34_31_29_31_35_43_58_56_51_50_46_45_44_37_38_36_30_27_25_27_31_39_55_54_53_52_49_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_13_15_19_20_17_18_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_57_47_42_41_34_33_32_30_29_28_27_58_56_51_50_46_45_44_43_38_37_36_35_26_25_24_23_55_54_53_52_49_48_40_39_22_21_16_14_13_12_11_20_19_18_17_10_9_8_6_5_4_2,201,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,34,38,38,34,34,34,34,38,38,38,38,38,38,38,38,0.3,1814.251609,6.16e+03,0.3810,-13.53
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_59_58_56_54_51_49_51_55_63_62_61_60_57_54_53_52_50_47_45_47_51_59_58_56_49_46_43_41_43_47_55_54_53_52_50_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_41_42_36_34_31_29_31_35_43_59_58_56_51_49_46_45_44_37_38_30_27_25_27_31_39_55_54_53_52_50_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_13_15_19_20_17_18_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_47_42_41_36_34_33_32_30_29_28_27_59_58_56_51_49_46_45_44_43_38_37_35_26_25_24_23_55_54_53_52_50_48_40_39_22_21_16_14_13_12_11_20_19_18_17_10_9_8_6_5_4_2,202,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,38,34,38,34,34,34,34,38,38,38,38,38,38,38,38,0.1,1906.746337,6.89e+03,0.3834,-26.87
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_59_58_56_54_51_49_51_55_63_62_61_60_57_54_53_52_50_47_45_47_51_59_58_56_49_46_43_41_43_47_55_54_53_52_50_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_41_42_36_34_31_29_31_35_43_59_58_56_51_49_46_45_44_37_38_30_27_25_27_31_39_55_54_53_52_50_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_13_15_19_20_17_18_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_47_42_41_36_34_33_32_30_29_28_27_59_58_56_51_49_46_45_44_43_38_37_35_26_25_24_23_55_54_53_52_50_48_40_39_22_21_16_14_13_12_11_20_19_18_17_10_9_8_6_5_4_2,202,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,38,34,38,34,34,34,34,38,38,38,38,38,38,38,38,0.2,1896.047626,6.83e+03,0.3750,-20.25
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_59_58_56_54_51_49_51_55_63_62_61_60_57_54_53_52_50_47_45_47_51_59_58_56_49_46_43_41_43_47_55_54_53_52_50_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_41_42_36_34_31_29_31_35_43_59_58_56_51_49_46_45_44_37_38_30_27_25_27_31_39_55_54_53_52_50_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_13_15_19_20_17_18_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_47_42_41_36_34_33_32_30_29_28_27_59_58_56_51_49_46_45_44_43_38_37_35_26_25_24_23_55_54_53_52_50_48_40_39_22_21_16_14_13_12_11_20_19_18_17_10_9_8_6_5_4_2,202,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,38,34,38,34,34,34,34,38,38,38,38,38,38,38,38,0.3,1825.141774,6.19e+03,0.3864,-14.25
63_61_63_62_59_61_57_59_63_62_60_58_55_57_61_53_55_59_58_56_54_51_49_51_55_63_62_60_54_53_61_57_52_50_47_45_47_51_59_58_56_46_43_41_43_47_55_54_53_52_50_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_49_41_42_34_31_29_31_35_43_59_58_56_51_46_45_44_37_38_36_30_27_25_27_31_39_55_54_53_52_50_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_17_18_13_15_19_20_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_49_47_42_41_34_33_32_30_29_28_27_59_58_56_51_46_45_44_43_38_37_36_35_26_25_24_23_55_54_53_52_50_48_40_39_22_21_16_14_13_18_17_12_11_20_19_10_9_8_6_5_4_2,203,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,38,34,38,34,34,34,34,38,38,38,38,38,38,38,38,0.1,1890.709744,6.78e+03,0.3850,-27.26
63_61_63_62_59_61_57_59_63_62_60_58_55_57_61_53_55_59_58_56_54_51_49_51_55_63_62_60_54_53_61_57_52_50_47_45_47_51_59_58_56_46_43_41_43_47_55_54_53_52_50_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_49_41_42_34_31_29_31_35_43_59_58_56_51_46_45_44_37_38_36_30_27_25_27_31_39_55_54_53_52_50_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_17_18_13_15_19_20_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_49_47_42_41_34_33_32_30_29_28_27_59_58_56_51_46_45_44_43_38_37_36_35_26_25_24_23_55_54_53_52_50_48_40_39_22_21_16_14_13_18_17_12_11_20_19_10_9_8_6_5_4_2,203,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,38,34,38,34,34,34,34,38,38,38,38,38,38,38,38,0.2,1907.762056,6.87e+03,0.3758,-20.17
63_61_63_62_59_61_57_59_63_62_60_58_55_57_61_53_55_59_58_56_54_51_49_51_55_63_62_60_54_53_61_57_52_50_47_45_47_51_59_58_56_46_43_41_43_47_55_54_53_52_50_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_49_41_42_34_31_29_31_35_43_59_58_56_51_46_45_44_37_38_36_30_27_25_27_31_39_55_54_53_52_50_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_17_18_13_15_19_20_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_49_47_42_41_34_33_32_30_29_28_27_59_58_56_51_46_45_44_43_38_37_36_35_26_25_24_23_55_54_53_52_50_48_40_39_22_21_16_14_13_18_17_12_11_20_19_10_9_8_6_5_4_2,203,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,38,34,38,34,34,34,34,38,38,38,38,38,38,38,38,0.3,1829.613914,6.19e+03,0.3773,-13.80
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_53_55_59_58_56_54_51_49_51_55_63_62_53_61_60_57_52_50_47_45_47_51_59_58_56_54_46_43_41_43_47_55_53_52_50_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_41_42_36_34_31_29_31_35_43_59_58_56_54_51_46_45_44_37_38_30_27_25_27_31_39_55_53_52_50_49_48_40_30_29_28_26_23_21_23_22_19_17_19_23_31_30_29_28_27_26_25_24_18_15_13_15_19_22_21_20_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_47_42_41_36_34_33_32_30_29_28_27_59_58_56_54_51_46_45_44_43_38_37_35_26_25_24_23_55_53_52_50_49_48_40_39_18_17_16_14_13_12_11_22_21_20_19_10_9_8_6_5_4_2,204,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,34,34,38,34,34,38,34,38,38,38,38,38,38,38,38,0.1,1903.319550,6.84e+03,0.3835,-26.95
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_53_55_59_58_56_54_51_49_51_55_63_62_53_61_60_57_52_50_47_45_47_51_59_58_56_54_46_43_41_43_47_55_53_52_50_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_41_42_36_34_31_29_31_35_43_59_58_56_54_51_46_45_44_37_38_30_27_25_27_31_39_55_53_52_50_49_48_40_30_29_28_26_23_21_23_22_19_17_19_23_31_30_29_28_27_26_25_24_18_15_13_15_19_22_21_20_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_47_42_41_36_34_33_32_30_29_28_27_59_58_56_54_51_46_45_44_43_38_37_35_26_25_24_23_55_53_52_50_49_48_40_39_18_17_16_14_13_12_11_22_21_20_19_10_9_8_6_5_4_2,204,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,34,34,38,34,34,38,34,38,38,38,38,38,38,38,38,0.2,1902.865485,6.82e+03,0.3829,-20.24
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_53_55_59_58_56_54_51_49_51_55_63_62_53_61_60_57_52_50_47_45_47_51_59_58_56_54_46_43_41_43_47_55_53_52_50_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_41_42_36_34_31_29_31_35_43_59_58_56_54_51_46_45_44_37_38_30_27_25_27_31_39_55_53_52_50_49_48_40_30_29_28_26_23_21_23_22_19_17_19_23_31_30_29_28_27_26_25_24_18_15_13_15_19_22_21_20_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_47_42_41_36_34_33_32_30_29_28_27_59_58_56_54_51_46_45_44_43_38_37_35_26_25_24_23_55_53_52_50_49_48_40_39_18_17_16_14_13_12_11_22_21_20_19_10_9_8_6_5_4_2,204,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,34,34,38,34,34,38,34,38,38,38,38,38,38,38,38,0.3,1835.640640,6.18e+03,0.3735,-13.73
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_58_56_54_51_49_51_55_63_62_61_60_59_57_54_53_52_50_47_45_47_51_58_56_50_46_43_41_43_47_55_54_53_52_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_59_57_41_42_34_31_29_31_35_43_58_56_51_50_46_45_44_37_38_36_30_27_25_27_31_39_55_54_53_52_49_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_17_18_13_15_19_20_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_57_47_42_41_34_33_32_30_29_28_27_58_56_51_50_46_45_44_43_38_37_36_35_26_25_24_23_55_54_53_52_49_48_40_39_22_21_16_14_13_18_17_12_11_20_19_10_9_8_6_5_4_2,201,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,34,38,38,34,34,34,34,38,38,38,38,38,38,38,38,0.1,1904.461213,6.86e+03,0.3825,-27.11
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_58_56_54_51_49_51_55_63_62_61_60_59_57_54_53_52_50_47_45_47_51_58_56_50_46_43_41_43_47_55_54_53_52_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_59_57_41_42_34_31_29_31_35_43_58_56_51_50_46_45_44_37_38_36_30_27_25_27_31_39_55_54_53_52_49_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_17_18_13_15_19_20_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_57_47_42_41_34_33_32_30_29_28_27_58_56_51_50_46_45_44_43_38_37_36_35_26_25_24_23_55_54_53_52_49_48_40_39_22_21_16_14_13_18_17_12_11_20_19_10_9_8_6_5_4_2,201,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,34,38,38,34,34,34,34,38,38,38,38,38,38,38,38,0.2,1889.111495,6.80e+03,0.3871,-20.72
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_58_56_54_51_49_51_55_63_62_61_60_59_57_54_53_52_50_47_45_47_51_58_56_50_46_43_41_43_47_55_54_53_52_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_59_57_41_42_34_31_29_31_35_43_58_56_51_50_46_45_44_37_38_36_30_27_25_27_31_39_55_54_53_52_49_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_17_18_13_15_19_20_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_59_57_47_42_41_34_33_32_30_29_28_27_58_56_51_50_46_45_44_43_38_37_36_35_26_25_24_23_55_54_53_52_49_48_40_39_22_21_16_14_13_18_17_12_11_20_19_10_9_8_6_5_4_2,201,12,38,38,38,38,38,38,38,34,34,38,38,38,38,38,38,38,34,34,38,38,34,34,34,34,38,38,38,38,38,38,38,38,0.3,1823.263345,6.14e+03,0.3793,-13.64
63_61_63_62_59_57_59_63_62_61_60_58_55_53_55_59_58_56_54_51_49_51_55_63_62_61_60_57_54_53_52_50_47_45_47_51_59_58_56_46_43_41_43_47_55_54_53_52_50_49_48_39_37_39_43_35_33_35_39_47_63_62_61_60_57_41_42_36_34_31_29_31_35_43_59_58_56_51_46_45_44_37_38_30_27_25_27_31_39_55_54_53_52_50_49_48_40_30_29_28_26_23_21_23_19_17_19_23_31_30_29_28_27_26_25_24_21_22_15_13_15_19_20_17_18_14_11_9_11_15_14_13_12_10_7_5_7_6_3_1_3_7_15_31_63_62_61_60_57_47_42_41_36_34_33_32_30_29_28_27_59_58_56_51_46_45_44_43_38_37_35_26_25_24_23_55_54_53_52_50_49_48_40_39_22_21_16_14_13_12_11_20_19_18_17_10_9_8_6_5_4_2,202,12,38,38,38,37,38,37,37,35,35,38,38,37,37,37,37,38,35,35,35,37,35,35,35,35,37,38,37,37,38,38,38,38,0.1,1892.757868,6.79e+03,0.3857,-26.83
